,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
1105,Century 21 Level,real_estate_agent,https://www.cian.ru/sale/flat/299852070/,Москва,sale,flat,5,9,3,60.0,-1,0,15800000,Северное Медведково,Широкая ,20,Медведково,
1106,ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/301810575/,Москва,sale,flat,5,14,3,61.0,-1,0,15990000,Теплый Стан, Академика Варги,5,Тёплый Стан,
1107,CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301814211/,Москва,sale,flat,4,14,3,99.4,-1,0,15990000,, Индустриальная,6,Щербинка,
1108,ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/300318344/,Москва,sale,flat,4,9,3,57.0,-1,0,16000000,Северное Тушино, Героев Панфиловцев,1К1,Сходненская,
1109,МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/300616361/,Москва,sale,flat,9,9,3,58.5,-1,0,15900000,Северное Тушино,Туристская ,14К4,Планерная,
1110,Дарья Румянцева,realtor,https://www.cian.ru/sale/flat/300545209/,Москва,sale,flat,13,18,3,47.7,-1,0,16000000,Останкинский,Березовая аллея,19к2,Ботанический сад,Апарт-комплекс Легендарный квартал
1111,Estes,real_estate_agent,https://www.cian.ru/sale/flat/301151990/,Москва,sale,flat,4,14,3,99.4,-1,0,16000000,, Индустриальная,6,Щербинка,
1112,Качанова и партнеры,real_estate_agent,https://www.cian.ru/sale/flat/301021397/,Москва,sale,flat,2,16,3,66.0,-1,0,15900000,Марьино,Новочеркасский бульвар,20К1,Курьяново,
1113,ID 10600595,unknown,https://www.cian.ru/sale/flat/279165831/,Москва,sale,flat,3,9,3,63.0,-1,0,15999000,Орехово-Борисово Южное,Воронежская ,34К5,Зябликово,
1114,Елена Иванова,realtor,https://www.cian.ru/sale/flat/301809917/,Москва,sale,flat,5,9,3,50.0,-1,0,15900000,Люблино,Совхозная ,8,Люблино,
1115,ID 105800631,unknown,https://www.cian.ru/sale/flat/301422429/,Москва,sale,flat,7,14,3,70.0,-1,0,16000000,, Липовый Парк,7,Коммунарка,Москва А101
1116,ID 115030802,realtor,https://www.cian.ru/sale/flat/300640950/,Москва,sale,flat,5,22,3,100.5,-1,0,16080000,Бирюлево Восточное,6-я Радиальная ,7/1к2,Царицыно,Царицыно-2
1117,ID 115029791,realtor,https://www.cian.ru/sale/flat/300759794/,Москва,sale,flat,13,22,3,100.5,-1,0,16281000,Бирюлево Восточное,6-я Радиальная ,вл7к28,Царицыно,Царицыно-2
1118,Ольга Залалова,realtor,https://www.cian.ru/sale/flat/292028756/,Москва,sale,flat,2,5,3,52.0,-1,0,16380000,Алексеевский,Ярославская ,17,ВДНХ,
1119,Владис,real_estate_agent,https://www.cian.ru/sale/flat/301399674/,Москва,sale,flat,25,25,3,77.3,-1,0,16500000,Митино,Муравская ,38к2,Пятницкое шоссе,Мир Митино
1120,Mango Realty,real_estate_agent,https://www.cian.ru/sale/flat/301767588/,Москва,sale,flat,8,16,3,73.8,-1,0,16600000,Чертаново Центральное,Варшавское шоссе,144К2,Улица Академика Янгеля,
1121,Вера Тарусова,realtor,https://www.cian.ru/sale/flat/301696193/,Москва,sale,flat,8,9,3,60.0,-1,0,16650000,Тимирязевский,Тимирязевская ,13,Дмитровская,
1122,АСВ-недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300841726/,Москва,sale,flat,9,9,3,62.0,-1,0,16800000,Коньково,Профсоюзная ,79,Беляево,
1123,БЕСТ на Проспекте Мира,real_estate_agent,https://www.cian.ru/sale/flat/301415788/,Москва,sale,flat,7,9,3,59.0,-1,0,16700000,Коньково, Академика Волгина,7,Беляево,
1124,ID 15649417,homeowner,https://www.cian.ru/sale/flat/295085931/,Москва,sale,flat,4,16,3,70.0,-1,0,16800000,Орехово-Борисово Южное, Генерала Белова,47,Домодедовская,
1125,МИЦ-Столичный ипотечный центр недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/277158232/,Москва,sale,flat,4,24,3,68.2,-1,0,17000000,Москворечье-Сабурово,Каширское шоссе,74А,Москворечье,Каширка.LIKE
1126,Самолет Плюс Москва ЦАО,real_estate_agent,https://www.cian.ru/sale/flat/300112113/,Москва,sale,flat,5,16,3,65.9,-1,0,17000000,Лианозово,Череповецкая ,13,Алтуфьево,
1127,ID 234792,real_estate_agent,https://www.cian.ru/sale/flat/297988252/,Москва,sale,flat,4,5,3,61.4,-1,0,16999999,Южнопортовый, Мельникова,18А,Пролетарская,
1128,Ордер,real_estate_agent,https://www.cian.ru/sale/flat/295927552/,Москва,sale,flat,12,14,3,78.0,-1,0,16950000,Царицыно,Кантемировская ,5К4,Кантемировская,
1129,Msk Estate,real_estate_agent,https://www.cian.ru/sale/flat/297853859/,Москва,sale,flat,12,16,3,65.4,-1,0,16900000,Перово,Мастеровая ,2/6,Перово,
1130,Парадайс,real_estate_agent,https://www.cian.ru/sale/flat/301777151/,Москва,sale,flat,7,10,3,88.0,-1,0,17500000,,,1,Силикатная,
1131,Елена Иванова,realtor,https://www.cian.ru/sale/flat/301163056/,Москва,sale,flat,4,9,3,59.0,-1,0,17500000,Кузьминки, Федора Полетаева,30,Кузьминки,
1132,ID 98867805,unknown,https://www.cian.ru/sale/flat/301402653/,Москва,sale,flat,2,11,3,75.0,-1,0,17500000,Старое Крюково,Солнечная аллея,к935,Зеленоград — Крюково,
1133,PANDA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/296410403/,Москва,sale,flat,10,22,3,56.0,-1,0,18000000,Хорошевский,1-я Магистральная ,25,Хорошёвская,Сити-комплекс Мята
1134,ID 40779537,unknown,https://www.cian.ru/sale/flat/299118769/,Москва,sale,flat,14,16,3,70.0,-1,0,17900000,, Липовый Парк,5к2,Коммунарка,Москва А101
1135,Доступная Недвижимость. 8 отдел,real_estate_agent,https://www.cian.ru/sale/flat/301697502/,Москва,sale,flat,1,19,3,81.2,-1,0,18300000,, Никитина,4,Рассказовка,Город-парк Первый Московский
1136,ID 96313919,homeowner,https://www.cian.ru/sale/flat/300788549/,Москва,sale,flat,5,5,3,73.0,-1,0,18500000,Коптево,бульвар Матроса Железняка,14к1,Коптево,
1137,ID 50292448,homeowner,https://www.cian.ru/sale/flat/300791362/,Москва,sale,flat,6,9,3,74.3,-1,0,18550000,Солнцево,Родниковая ,5А,Солнцево,
1138,Андрей Лебешов,realtor,https://www.cian.ru/sale/flat/292866562/,Москва,sale,flat,17,17,3,74.5,-1,0,18800000,Марьино,Братиславская ,31К1,Братиславская,
1139,Ностальгия,real_estate_agent,https://www.cian.ru/sale/flat/300829985/,Москва,sale,flat,1,17,3,73.8,-1,0,19000000,Братеево, Борисовские Пруды,14К4,Борисово,
1140,ID 62773952,homeowner,https://www.cian.ru/sale/flat/301617923/,Москва,sale,flat,13,19,3,53.8,-1,0,19000000,Фили-Давыдково,Славянский бульвар,3,Славянский бульвар,
1141,OPN PARTNER,real_estate_agent,https://www.cian.ru/sale/flat/301108564/,Москва,sale,flat,2,22,3,103.0,-1,0,19250000,Бирюлево Восточное,6-я Радиальная ,7/1к2,Царицыно,Царицыно-2
1142,ID 53517724,unknown,https://www.cian.ru/sale/flat/300720239/,Москва,sale,flat,3,19,3,76.1,-1,0,19200000,Солнцево, Авиаторов,5к6,Солнцево,В Солнцево
1143,ID 70988745,realtor,https://www.cian.ru/sale/flat/292790094/,Москва,sale,flat,15,16,3,73.8,-1,0,19250000,Южное Медведково,проезд Дежнева,38,,
1144,Сергей Астафьев,realtor,https://www.cian.ru/sale/flat/301821204/,Москва,sale,flat,10,12,3,66.3,-1,0,19499700,Фили-Давыдково,Славянский бульвар,1,Славянский бульвар,
1145,ID 182291,real_estate_agent,https://www.cian.ru/sale/flat/291480133/,Москва,sale,flat,15,17,3,75.0,-1,0,19500000,Южное Бутово,Веневская ,7,Бульвар Адмирала Ушакова,
1146,Алла Шмелева,realtor,https://www.cian.ru/sale/flat/292920490/,Москва,sale,flat,2,16,3,65.2,-1,0,19500000,Коптево, Космонавта Волкова,31К1,Красный Балтиец,
1147,ID 82585536,official_representative,https://www.cian.ru/sale/flat/300387477/,Москва,sale,flat,11,17,3,75.5,-1,0,19500000,Орехово-Борисово Северное,Шипиловская ,22,Домодедовская,
1148,Владимир Зильбер,realtor,https://www.cian.ru/sale/flat/299599530/,Москва,sale,flat,8,12,3,62.1,-1,0,19400000,Гольяново,Уральская ,23К1,Щёлковская,
1149,Городской центр,real_estate_agent,https://www.cian.ru/sale/flat/301210782/,Москва,sale,flat,2,17,3,72.4,-1,0,19600000,Крылатское,Рублевское шоссе,30К2,Крылатское,
1150,Елена Павлова,realtor,https://www.cian.ru/sale/flat/301856744/,Москва,sale,flat,6,9,3,61.0,-1,0,19950000,Ясенево,Ясногорская ,3,Ясенево,
1151,Наталия Мельниченко,realtor,https://www.cian.ru/sale/flat/300475471/,Москва,sale,flat,14,25,3,72.5,-1,0,19950000,, Никитина,11к5,Рассказовка,Город-парк Первый Московский
1152,Эксклюзив Хоум,real_estate_agent,https://www.cian.ru/sale/flat/301846458/,Москва,sale,flat,4,17,3,73.0,-1,0,19949000,Марьино,Новомарьинская ,17,Братиславская,
1153,Юрий Луизо,realtor,https://www.cian.ru/sale/flat/298507690/,Москва,sale,flat,2,12,3,79.6,-1,0,19990000,Строгино,Таллинская ,6,Строгино,
1154,Владис,real_estate_agent,https://www.cian.ru/sale/flat/300909271/,Москва,sale,flat,4,12,3,74.2,-1,0,20000000,, Липовый Парк,11,Коммунарка,Москва А101
1155,СОЗВЕЗДИЕ Бюро Недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/298909591/,Москва,sale,flat,7,9,3,58.2,-1,0,20000000,Преображенское,Большая Черкизовская ,5К1,Преображенская площадь,
1156,ID 13051977,homeowner,https://www.cian.ru/sale/flat/301763994/,Москва,sale,flat,6,14,3,77.0,-1,0,20000000,Можайский,Сколковское шоссе,40к2,Сетунь,Stellar City
1157,ID 110889161,homeowner,https://www.cian.ru/sale/flat/300587857/,Москва,sale,flat,10,16,3,74.2,-1,0,20100000,Чертаново Центральное,Кировоградская ,17К2,Пражская,
1158,Самолет Плюс - Химки 01,real_estate_agent,https://www.cian.ru/sale/flat/298735474/,Москва,sale,flat,9,9,3,55.3,-1,0,20200000,Фили-Давыдково,Давыдковская ,2К1,Славянский бульвар,
1159,ID 97073310,realtor,https://www.cian.ru/sale/flat/300788063/,Москва,sale,flat,4,15,3,72.6,-1,0,20328000,Царицыно,Пролетарский проспект,39,Кантемировская,
1160,МИЦ-Столичный ипотечный центр недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/301524086/,Москва,sale,flat,2,5,3,77.0,-1,0,20500000,Соколиная гора,Зверинецкая ,34,Измайлово,
1161,МИЦ-Столичный ипотечный центр недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/297300102/,Москва,sale,flat,5,17,3,75.6,-1,0,20950000,Нагорный,Болотниковская ,3К1,Варшавская,
1162,Светлана Биличенко,realtor,https://www.cian.ru/sale/flat/300671090/,Москва,sale,flat,7,14,3,78.0,-1,0,21000000,Марьино,Новомарьинская ,12/12К1,Марьино,
1163,МИЦ-Столичный ипотечный центр недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/291530831/,Москва,sale,flat,3,16,3,72.0,-1,0,21150000,Теплый Стан,Ленинский проспект,129К3,Тропарёво,
1164,ID 182291,real_estate_agent,https://www.cian.ru/sale/flat/297470489/,Москва,sale,flat,6,7,3,77.8,-1,0,21500000,Коптево, Космонавта Волкова,25/2,Красный Балтиец,
1165,ID 139792,homeowner,https://www.cian.ru/sale/flat/299854078/,Москва,sale,flat,4,5,3,74.7,-1,0,21500000,Богородское,Глебовская ,16,Бульвар Рокоссовского,
1166,ID 110939120,realtor,https://www.cian.ru/sale/flat/301497563/,Москва,sale,flat,4,5,3,86.3,-1,0,21450000,Измайлово,Первомайская ,28/24,Измайловская,
1167,ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/301378990/,Москва,sale,flat,12,12,3,68.9,-1,0,22000000,Марьина роща, Образцова,8А,Достоевская,
1168,Владис,real_estate_agent,https://www.cian.ru/sale/flat/301523732/,Москва,sale,flat,10,12,3,64.0,-1,0,22000000,Строгино,Строгинский бульвар,26К2,Строгино,
1169,ID 55719015,unknown,https://www.cian.ru/sale/flat/297630030/,Москва,sale,flat,3,18,3,70.5,-1,0,21900000,Обручевский, Новаторов,14К1,Новаторская,
1170,Андрей Белагуров,realtor,https://www.cian.ru/sale/flat/299619448/,Москва,sale,flat,1,5,3,72.9,-1,0,21990000,Замоскворечье,Большая Пионерская ,42,Серпуховская,
1171,Самолет Плюс Москва ЦАО,real_estate_agent,https://www.cian.ru/sale/flat/299898562/,Москва,sale,flat,11,17,3,75.1,-1,0,22450000,Хорошевский,Хорошевское шоссе,62,Полежаевская,
1172,Century 21 Level,real_estate_agent,https://www.cian.ru/sale/flat/301053709/,Москва,sale,flat,8,22,3,73.0,-1,0,22300000,Раменки, Лобачевского,98,Мичуринский проспект,
1173,ID 56222823,homeowner,https://www.cian.ru/sale/flat/297165332/,Москва,sale,flat,2,8,3,55.0,-1,0,22500000,Гагаринский, Вавилова,46,Академическая,
1174,Mr.Loft,real_estate_agent,https://www.cian.ru/sale/flat/301831223/,Москва,sale,flat,7,7,3,93.4,-1,0,22990000,Можайский,Верейская ,29С151,Давыдково,Loft 151
1175,ЛэндЛ,real_estate_agent,https://www.cian.ru/sale/flat/295286024/,Москва,sale,flat,2,10,3,71.6,-1,0,22999999,Таганский, Сергия Радонежского,4,Площадь Ильича,
1176,Наталья Петрова,realtor,https://www.cian.ru/sale/flat/301716589/,Москва,sale,flat,5,5,3,72.0,-1,0,22900000,Таганский,Новорогожская ,3,Площадь Ильича,
1177,ID 110939120,realtor,https://www.cian.ru/sale/flat/301488149/,Москва,sale,flat,3,16,3,75.0,-1,0,22950000,Тропарево-Никулино,проспект Вернадского,127,Юго-Западная,
1178,Константин Дергачев,realtor,https://www.cian.ru/sale/flat/299473951/,Москва,sale,flat,14,19,3,75.2,-1,0,23100000,Тимирязевский,Линейный проезд,8А,Петровско-Разумовская,
1179,EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/299521053/,Москва,sale,flat,10,26,3,71.0,-1,0,23000000,Головинский,Кронштадтский бульвар,6к2,Водный стадион,Водный
1180,ID 113505063,realtor,https://www.cian.ru/sale/flat/300233952/,Москва,sale,flat,16,18,3,70.0,-1,0,23000000,Таганский,Марксистская ,5,Марксистская,
1181,ID 108737094,homeowner,https://www.cian.ru/sale/flat/293796547/,Москва,sale,flat,12,21,3,74.14,-1,0,23000000,Дмитровский,Дмитровское шоссе,107Ак1,Яхромская,Город
1182,ID 85080993,real_estate_agent,https://www.cian.ru/sale/flat/300571820/,Москва,sale,flat,11,18,3,86.8,-1,0,23500000,Бабушкинский, Коминтерна,12,Бабушкинская,
1183,ЛэндЛ,real_estate_agent,https://www.cian.ru/sale/flat/298074309/,Москва,sale,flat,5,21,3,76.1,-1,0,23599000,Можайский, Красных Зорь,59Б,Рабочий посёлок,
1184,ID 70301025,homeowner,https://www.cian.ru/sale/flat/294786673/,Москва,sale,flat,8,12,3,76.5,-1,0,23500000,Бабушкинский, Менжинского,21,Бабушкинская,
1185,Качанова и партнеры,real_estate_agent,https://www.cian.ru/sale/flat/298914747/,Москва,sale,flat,15,16,3,79.7,-1,0,23900000,Южное Медведково,проезд Дежнева,27К1,Бабушкинская,
1186,WHITE BROKER,real_estate_agent,https://www.cian.ru/sale/flat/301653499/,Москва,sale,flat,4,5,3,81.6,-1,0,24000000,Люблино,Люблинская ,107/10,Люблино,
1187,ID 71669419,homeowner,https://www.cian.ru/sale/flat/254997299/,Москва,sale,flat,2,5,3,71.4,-1,0,24000000,Соколиная гора, Бориса Жигуленкова,25к1,Соколиная гора,
1188,Елена Константинова,realtor,https://www.cian.ru/sale/flat/294389937/,Москва,sale,flat,9,20,3,65.0,-1,0,24599999,Покровское-Стрешнево,Северо-Западный ао,к8,Трикотажная,Сити Бэй ЖК
1189,Homeprice,real_estate_agent,https://www.cian.ru/sale/flat/301044783/,Москва,sale,flat,2,12,3,66.0,-1,0,24500000,Беговой, 3-я Ямского Поля,17,Белорусская,
1190,Правовой центр жилья-эстейт,real_estate_agent,https://www.cian.ru/sale/flat/300929162/,Москва,sale,flat,16,16,3,75.0,-1,0,24800000,Проспект Вернадского,проспект Вернадского,38А,Проспект Вернадского,
1191,ID 115940341,homeowner,https://www.cian.ru/sale/flat/301388981/,Москва,sale,flat,17,24,3,82.1,-1,0,24700000,Ясенево,проезд Одоевского,7К7,Ясенево,
1192,Кремлёвские Ключи,real_estate_agent,https://www.cian.ru/sale/flat/300499855/,Москва,sale,flat,4,17,3,83.2,-1,0,25000000,Рязанский, Михайлова,30Ак6,Окская,Михайловский парк
1193,Показал-Продал,real_estate_agent,https://www.cian.ru/sale/flat/298679282/,Москва,sale,flat,2,8,3,104.0,-1,0,24990000,Сокол,Волоколамское шоссе,14,Стрешнево,
1194,ID 487689,unknown,https://www.cian.ru/sale/flat/301408359/,Москва,sale,flat,9,10,3,79.1,-1,0,25000000,Можайский,Сколковское шоссе,40к1,Сетунь,Stellar City
1195,ID 97519096,homeowner,https://www.cian.ru/sale/flat/291836138/,Москва,sale,flat,3,10,3,80.0,-1,0,25000000,Беговой,Беговая ,7,Беговая,
1196,На Петровке Продажа-Аренда,real_estate_agent,https://www.cian.ru/sale/flat/300423810/,Москва,sale,flat,4,5,3,77.0,-1,0,25300000,Даниловский, Лобанова,4,Автозаводская,
1197,CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300025132/,Москва,sale,flat,9,17,3,77.5,-1,0,25425000,Тропарево-Никулино,Никулинская ,23К3,Озёрная,
1198,KINS Group,real_estate_agent,https://www.cian.ru/sale/flat/300547317/,Москва,sale,flat,11,23,3,69.8,-1,0,25500000,Солнцево,Производственная ,2,Солнцево,
1199,ID 431888,unknown,https://www.cian.ru/sale/flat/299945226/,Москва,sale,flat,7,20,3,62.0,-1,0,25500000,Покровское-Стрешнево,Северо-Западный ао,95/2к4,Трикотажная,Сити Бэй ЖК
1200,Юлия Садчикова,realtor,https://www.cian.ru/sale/flat/301377023/,Москва,sale,flat,21,22,3,75.0,-1,0,25900000,Ломоносовский, Гарибальди,8,Новые Черёмушки,
1201,Юлия Садчикова,realtor,https://www.cian.ru/sale/flat/299809251/,Москва,sale,flat,10,14,3,65.0,-1,0,25900000,Аэропорт, 4-я 8 Марта,4к2,Гражданская,
1202,Самолет Плюс Москва ЦАО,real_estate_agent,https://www.cian.ru/sale/flat/300378154/,Москва,sale,flat,13,24,3,76.0,-1,0,25700000,Донской,Малая Тульская ,55/1,Тульская,
1203,ТАНДЕМ,real_estate_agent,https://www.cian.ru/sale/flat/300508368/,Москва,sale,flat,2,9,3,79.3,-1,0,25800000,Аэропорт, Степана Супруна,12К3,Аэропорт,
1204,АРТ НЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/301508299/,Москва,sale,flat,5,6,3,86.0,-1,0,26000000,Измайлово,Первомайская ,24,Измайловская,
1205,do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/301058964/,Москва,sale,flat,8,32,3,90.3,-1,0,26000000,Нижегородский,Газгольдерная ,10,Нижегородская,Profit
1206,NEWPOLIS,real_estate_agent,https://www.cian.ru/sale/flat/296830805/,Москва,sale,flat,14,20,3,82.3,-1,0,26000000,Строгино, Твардовского,4К4,Строгино,
1207,МИЦ-Столичный ипотечный центр недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/300817466/,Москва,sale,flat,4,9,3,93.0,-1,0,26000000,Марьина роща, Сущевский Вал,13/1,Савёловская,
1208,Александр Зинченко,realtor,https://www.cian.ru/sale/flat/300777306/,Москва,sale,flat,3,12,3,74.4,-1,0,25990000,Гагаринский, Вавилова,48,Академическая,
1209,Гильдия на Полежаевской,real_estate_agent,https://www.cian.ru/sale/flat/298491927/,Москва,sale,flat,8,15,3,82.0,-1,0,26300000,Котловка, Кржижановского,27,Профсоюзная,
1210,Ключи,real_estate_agent,https://www.cian.ru/sale/flat/300610054/,Москва,sale,flat,10,25,3,78.0,-1,0,26500000,Нижегородский,Рязанский проспект,2/1к2Г,Нижегородская,SREDA
1211,Мария Ястремская,realtor,https://www.cian.ru/sale/flat/299354605/,Москва,sale,flat,15,16,3,73.0,-1,0,27000000,Чертаново Южное,Варшавское шоссе,154К2,Аннино,
1212,KINS Group,real_estate_agent,https://www.cian.ru/sale/flat/300817448/,Москва,sale,flat,2,15,3,75.8,-1,0,27100000,Орехово-Борисово Южное, Генерала Белова,28к1,Домодедовская,Орехово-Борисово
1213,ID 90214496,homeowner,https://www.cian.ru/sale/flat/273040056/,Москва,sale,flat,9,17,3,88.83,-1,0,27500000,, Радужная,1,Филатов Луг,Град Московский
1214,Кремлёвские Ключи,real_estate_agent,https://www.cian.ru/sale/flat/297908639/,Москва,sale,flat,2,8,3,78.1,-1,0,27750000,Дорогомилово, Дениса Давыдова,7,Парк Победы,
1215,Анастасия Носкова,realtor,https://www.cian.ru/sale/flat/301680592/,Москва,sale,flat,25,41,3,60.0,-1,0,27990000,Западное Дегунино,Ильменский проезд,14к3,Селигерская,Селигер Сити
1216,Вадим Толчнев,realtor,https://www.cian.ru/sale/flat/293961443/,Москва,sale,flat,16,24,3,96.0,-1,0,28500000,Головинский,Онежская ,31к1,Моссельмаш,
1217,БЕЛЫЙ КВАДРАТ - Московский Центр Недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/293653150/,Москва,sale,flat,4,9,3,115.0,-1,0,28499000,,проспект Магеллана,3,Прокшино,Испанские кварталы
1218,Дмитрий Виролайнен,realtor,https://www.cian.ru/sale/flat/299757763/,Москва,sale,flat,1,5,3,75.2,-1,0,28500000,Даниловский,3-й Павелецкий проезд,7К3,Крестьянская застава,
1219,Кремлёвские Ключи,real_estate_agent,https://www.cian.ru/sale/flat/300574397/,Москва,sale,flat,11,27,3,74.0,-1,0,29000000,Лефортово, Крузенштерна,12к2,Авиамоторная,Символ
1220,Лидер жилья -   продажа недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/300367967/,Москва,sale,flat,16,23,3,85.0,-1,0,29990000,Ярославский, Красная Сосна,3,ВДНХ,Настроение
1221,ID 14301,realtor,https://www.cian.ru/sale/flat/295249288/,Москва,sale,flat,8,9,3,86.0,-1,0,30000000,Сокол,Малый Песчаный переулок,4,Сокол,
1222,NEWPOLIS,real_estate_agent,https://www.cian.ru/sale/flat/301255728/,Москва,sale,flat,6,8,3,79.0,-1,0,30000000,Останкинский, Академика Королева,9К1,Улица Академика Королёва,
1223,Дмитрий Каменев,realtor,https://www.cian.ru/sale/flat/291926777/,Москва,sale,flat,11,11,3,114.6,-1,0,29950000,Митино, Генерала Белобородова,23,Пенягино,
1224,Мария Ястремская,realtor,https://www.cian.ru/sale/flat/298823491/,Москва,sale,flat,1,9,3,83.0,-1,0,30480000,Алексеевский,проспект Мира,112,Алексеевская,
1225,ID 521674,homeowner,https://www.cian.ru/sale/flat/260227684/,Москва,sale,flat,7,22,3,76.3,-1,0,30500000,Кунцево,Рублевское шоссе,20К3,Молодёжная,
1226,ID 80268247,unknown,https://www.cian.ru/sale/flat/298874286/,Москва,sale,flat,3,24,3,65.09,-1,0,30600000,Тропарево-Никулино,Озерная ,35,Озёрная,Пикассо
1227,АБ Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/299784457/,Москва,sale,flat,17,22,3,79.0,-1,0,31900000,Обручевский,38-й Юго-Запада кв-л,к1,Новаторская,
1228,ID 80372324,homeowner,https://www.cian.ru/sale/flat/301617034/,Москва,sale,flat,4,12,3,57.3,-1,0,32000000,Соколиная гора,Щербаковская ,44А,Измайлово,
1229,ID 87908607,unknown,https://www.cian.ru/sale/flat/301488123/,Москва,sale,flat,16,19,3,82.0,-1,0,32000000,Рязанский,2-й Грайвороновский проезд,44к2,Стахановская,Кварталы 21/19
1230,Метриум Премиум - отдел вторичной недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/301208044/,Москва,sale,flat,11,13,3,85.0,-1,0,32500000,Отрадное, Римского-Корсакова,11к4,Отрадное,Римского-Корсакова 11
1231,BOYKOV Company,real_estate_agent,https://www.cian.ru/sale/flat/298921999/,Москва,sale,flat,4,44,3,72.2,-1,0,33000000,Хорошево-Мневники,Шелепихинская набережная,40к2,Шелепиха,Sydney City
1232,ЖИR Private,real_estate_agent,https://www.cian.ru/sale/flat/300748700/,Москва,sale,flat,4,30,3,72.2,-1,0,33000000,Хорошево-Мневники,Шелепихинская набережная,40к2,Шелепиха,Sydney City
1233,Кристина Акчурина,realtor,https://www.cian.ru/sale/flat/300127616/,Москва,sale,flat,3,22,3,113.0,-1,0,34000000,Фили-Давыдково, Ватутина,11,Давыдково,Ватутина 9-11
1234,ID 7224,realtor,https://www.cian.ru/sale/flat/298556498/,Москва,sale,flat,5,25,3,88.6,-1,0,34500000,Лосиноостровский,Тайнинская ,9,Медведково,Нормандия
1235,DIADEMA,real_estate_agent,https://www.cian.ru/sale/flat/299613632/,Москва,sale,flat,41,55,3,60.0,-1,0,35900000,Тимирязевский,Дмитровский проезд,1,Дмитровская,D1
1236,Кремлёвские Ключи,real_estate_agent,https://www.cian.ru/sale/flat/301254237/,Москва,sale,flat,7,12,3,95.2,-1,0,35700000,Алексеевский, Кибальчича,2К1,ВДНХ,
1237,Омега-Эстейт,real_estate_agent,https://www.cian.ru/sale/flat/297586436/,Москва,sale,flat,4,10,3,81.9,-1,0,35900000,Даниловский,проезд Жуков,21Б,Павелецкая,Level Павелецкая
1238,The PRB,real_estate_agent,https://www.cian.ru/sale/flat/301017978/,Москва,sale,flat,15,20,3,60.0,-1,0,36700000,Филевский парк,Большая Филевская ,3к3,Фили,Западный порт
1239,The PRB,real_estate_agent,https://www.cian.ru/sale/flat/301084232/,Москва,sale,flat,15,20,3,57.0,-1,0,36700000,Филевский парк,Большая Филевская ,3к4,Фили,Западный порт
1240,Городские квартиры,real_estate_agent,https://www.cian.ru/sale/flat/301756539/,Москва,sale,flat,13,26,3,82.0,-1,0,36500000,Покровское-Стрешнево,Волоколамское шоссе,71/13к1,Спартак,Holland park
1241,MOD estate,real_estate_agent,https://www.cian.ru/sale/flat/299899234/,Москва,sale,flat,27,37,3,85.8,-1,0,36980000,Войковский,Головинское шоссе,10Б,Водный стадион,Маяковский
1242,На Петровке,real_estate_agent,https://www.cian.ru/sale/flat/299017414/,Москва,sale,flat,4,11,3,82.0,-1,0,36990000,Басманный,Садовая-Черногрязская ,5/9с1,Красные ворота,
1243,Палько риэлти,real_estate_agent,https://www.cian.ru/sale/flat/300571458/,Москва,sale,flat,8,37,3,79.0,-1,0,37500000,Хорошево-Мневники,Шелепихинская набережная,34к1,Шелепиха,Сердце Столицы
1244,Константин Кобозев,realtor,https://www.cian.ru/sale/flat/301725535/,Москва,sale,flat,11,33,3,87.0,-1,0,37150000,Хорошево-Мневники,Причальный проезд,10к1,Шелепиха,
1245,OPENCITY,real_estate_agent,https://www.cian.ru/sale/flat/299193113/,Москва,sale,flat,5,33,3,78.3,-1,0,38200000,Хорошево-Мневники,Причальный проезд,10к1,Шелепиха,Level Причальный
1246,Инком-Недвижимость. Новостройки,real_estate_agent,https://www.cian.ru/sale/flat/296474494/,Москва,sale,flat,3,19,3,88.4,-1,0,38257827,Щукино, Маршала Рыбалко,2к4,Панфиловская,Маршал
